symbol,direction,_tickSize,qty,buyPrice,sellPrice,priceSpread,pnl,commisions,netPNL,runningNetPNL,boughtTimestamp,soldTimestamp,duration
MNQH2,Long,0.25,2,14631,14526.25,-104.75,,-2.64,-416.36,3707.0899999999997,2022-01-21T13:20:23Z,2022-01-21T16:44:33Z,3h24m10s
MNQH2,Long,0.25,2,14572.5,14526,-46.5,,-2.64,-183.36,3523.7299999999996,2022-01-21T15:31:41Z,2022-01-21T16:44:33Z,1h12m52s
NQH2,Short,0.25,1,14497.5,14515,17.5,,-4.39,354.39,3878.1199999999994,2022-01-21T16:47:06Z,2022-01-21T16:44:54Z,2m12s
NQH2,Short,0.25,1,14468,14481.25,13.25,,-4.39,269.39,4147.509999999999,2022-01-21T16:50:49Z,2022-01-21T16:50:02Z,46s
NQH2,Short,0.25,1,14474.5,14467,-7.5,,-4.39,-145.61,4001.899999999999,2022-01-21T16:51:16Z,2022-01-21T16:51:04Z,12s
NQH2,Short,0.25,1,14452.75,14492.5,39.75,,-4.39,799.39,4801.289999999999,2022-01-21T16:52:52Z,2022-01-21T16:51:40Z,1m11s
NQH2,Short,0.25,1,14516.5,14521.5,5,,-4.39,104.39,4905.679999999999,2022-01-23T19:28:35Z,2022-01-23T19:23:37Z,4m57s
NQH2,Long,0.25,1,14505.75,14505.25,-0.5,,-4.39,-5.61,4900.07,2022-01-23T19:31:02Z,2022-01-23T19:32:21Z,1m18s
NQH2,Short,0.25,1,14541,14531.25,-9.75,,-4.39,-190.61,4709.46,2022-01-23T19:51:43Z,2022-01-23T19:48:22Z,3m21s
NQH2,Short,0.25,1,14540.5,14551.5,11,,-4.39,224.39,4933.85,2022-01-23T19:57:45Z,2022-01-23T19:52:17Z,5m28s
NQH2,Short,0.25,1,14523,14544.5,21.5,,-4.39,434.39,5368.240000000001,2022-01-23T20:02:57Z,2022-01-23T20:00:37Z,2m19s
NQH2,Short,0.25,1,14562.25,14562.25,0,,-4.39,4.39,5372.630000000001,2022-01-24T04:29:27Z,2022-01-24T04:22:46Z,6m41s
NQH2,Short,0.25,1,14555,14560.75,5.75,,-4.39,119.39,5492.020000000001,2022-01-24T04:35:57Z,2022-01-24T04:31:07Z,4m50s
NQH2,Long,0.25,1,14549.25,14542.25,-7,,-4.39,-135.61,5356.410000000002,2022-01-24T04:41:39Z,2022-01-24T04:42:55Z,1m16s
NQH2,Short,0.25,1,14545.5,14538.5,-7,,-4.39,-135.61,5220.800000000002,2022-01-24T04:43:55Z,2022-01-24T04:43:33Z,21s
NQH2,Short,0.25,1,14544,14543.25,-0.75,,-4.39,-10.61,5210.190000000002,2022-01-24T04:45:29Z,2022-01-24T04:44:11Z,1m17s
NQH2,Long,0.25,1,14546.75,14559,12.25,,-4.39,249.39,5459.580000000003,2022-01-24T04:45:46Z,2022-01-24T04:49:10Z,3m24s
NQH2,Long,0.25,1,14552.25,14535.5,-16.75,,-4.39,-330.61,5128.970000000003,2022-01-24T04:50:49Z,2022-01-24T04:54:04Z,3m15s
NQH2,Long,0.25,1,14515,14482,-33,,-4.39,-655.61,4473.360000000003,2022-01-24T04:55:09Z,2022-01-24T04:58:01Z,2m52s
NQH2,Long,0.25,1,14492.5,14484,-8.5,,-4.39,-165.61,4307.750000000004,2022-01-24T04:58:44Z,2022-01-24T05:01:44Z,3m0s
NQH2,Short,0.25,1,14506.25,14484,-22.25,,-4.39,-440.61,3867.1400000000035,2022-01-24T05:09:03Z,2022-01-24T05:01:45Z,7m17s
NQH2,Short,0.25,1,14472,14484,12,,-4.39,244.39,4111.530000000003,2022-01-24T05:43:53Z,2022-01-24T05:13:38Z,30m15s
NQH2,Long,0.25,1,14471.5,14457,-14.5,,-4.39,-285.61,3825.9200000000033,2022-01-24T05:44:00Z,2022-01-24T05:44:52Z,51s
NQH2,Long,0.25,1,14432,14394.75,-37.25,,-4.39,-740.61,3085.310000000003,2022-01-24T05:47:45Z,2022-01-24T07:15:04Z,1h27m19s
NQH2,Short,0.25,1,14266.25,14300,33.75,,-4.39,679.39,3764.700000000003,2022-01-24T09:00:21Z,2022-01-24T08:59:28Z,52s
NQH2,Long,0.25,1,14250.25,14236.75,-13.5,,-4.39,-265.61,3499.090000000003,2022-01-24T09:16:26Z,2022-01-24T09:16:57Z,31s
NQH2,Long,0.25,1,14186.5,14197,10.5,,-4.39,214.39,3713.4800000000027,2022-01-24T09:38:09Z,2022-01-24T09:43:24Z,5m14s
NQH2,Short,0.25,1,14056.5,14133.25,76.75,,-4.39,1539.39,5252.870000000003,2022-01-24T10:51:31Z,2022-01-24T10:49:51Z,1m40s
NQH2,Long,0.25,1,14104.25,14123,18.75,,-4.39,379.39,5632.260000000003,2022-01-24T10:53:47Z,2022-01-24T10:54:04Z,16s
NQH2,Short,0.25,1,14132.5,14151.75,19.25,,-4.39,389.39,6021.650000000003,2022-01-24T10:54:53Z,2022-01-24T10:54:23Z,30s
NQH2,Long,0.25,1,14190.25,14189.5,-0.75,,-4.39,-10.61,6011.040000000004,2022-01-24T10:56:11Z,2022-01-24T10:56:20Z,9s
NQH2,Short,0.25,1,14156.25,14171.75,15.5,,-4.39,314.39,6325.430000000004,2022-01-24T10:57:02Z,2022-01-24T10:56:40Z,21s
NQH2,Long,0.25,1,14128,14126.5,-1.5,,-4.39,-25.61,6299.820000000004,2022-01-24T10:59:29Z,2022-01-24T10:59:38Z,8s
NQH2,Short,0.25,1,14118,14098,-20,,-4.39,-395.61,5904.210000000005,2022-01-24T11:00:13Z,2022-01-24T10:59:58Z,14s
NQH2,Long,0.25,1,14123.25,14163.25,40,,-4.39,804.39,6708.600000000005,2022-01-24T11:00:24Z,2022-01-24T11:00:44Z,20s
NQH2,Short,0.25,1,14087.25,14122.5,35.25,,-4.39,709.39,7417.990000000005,2022-01-24T11:04:59Z,2022-01-24T11:03:49Z,1m9s
NQH2,Short,0.25,1,14088.5,14088.5,0,,-4.39,4.39,7422.380000000006,2022-01-24T11:06:57Z,2022-01-24T11:06:29Z,27s
NQH2,Short,0.25,1,14020.25,14036.5,16.25,,-4.39,329.39,7751.770000000006,2022-01-24T11:10:33Z,2022-01-24T11:09:39Z,54s
NQH2,Long,0.25,1,14032.25,14027.25,-5,,-4.39,-95.61,7656.160000000006,2022-01-24T11:11:49Z,2022-01-24T11:12:03Z,14s
NQH2,Long,0.25,1,14051.5,14052.5,1,,-4.39,24.39,7680.550000000007,2022-01-24T11:12:26Z,2022-01-24T11:12:37Z,11s
NQH2,Long,0.25,1,14058.25,14060.25,2,,-4.39,44.39,7724.940000000007,2022-01-24T11:14:14Z,2022-01-24T11:14:45Z,31s
NQH2,Long,0.25,1,14069.25,14048.25,-21,,-4.39,-415.61,7309.330000000007,2022-01-24T11:14:56Z,2022-01-24T11:15:13Z,16s
NQH2,Short,0.25,1,14024.25,14028.75,4.5,,-4.39,94.39,7403.7200000000075,2022-01-24T11:15:50Z,2022-01-24T11:15:25Z,25s
NQH2,Long,0.25,1,14022.25,14030,7.75,,-4.39,159.39,7563.110000000008,2022-01-24T11:16:02Z,2022-01-24T11:16:16Z,13s
NQH2,Long,0.25,1,14048,14027.25,-20.75,,-4.39,-410.61,7152.500000000008,2022-01-24T11:17:03Z,2022-01-24T11:17:19Z,15s
NQH2,Short,0.25,1,14022,14019.75,-2.25,,-4.39,-40.61,7111.8900000000085,2022-01-24T11:18:09Z,2022-01-24T11:17:46Z,23s
NQH2,Long,0.25,1,14019,13998.75,-20.25,,-4.39,-400.61,6711.280000000009,2022-01-24T11:19:04Z,2022-01-24T11:19:24Z,20s
NQH2,Short,0.25,1,13993,13992.5,-0.5,,-4.39,-5.61,6705.670000000009,2022-01-24T11:20:06Z,2022-01-24T11:19:27Z,38s
NQH2,Long,0.25,1,14005,14007,2,,-4.39,44.39,6750.0600000000095,2022-01-24T11:20:45Z,2022-01-24T11:21:07Z,22s
NQH2,Long,0.25,1,14020.5,14013.25,-7.25,,-4.39,-140.61,6609.45000000001,2022-01-24T11:21:13Z,2022-01-24T11:21:34Z,21s
NQH2,Long,0.25,1,14025.5,14042.75,17.25,,-4.39,349.39,6958.84000000001,2022-01-24T11:22:38Z,2022-01-24T11:23:46Z,1m7s
NQH2,Short,0.25,1,14066,14045.75,-20.25,,-4.39,-400.61,6558.2300000000105,2022-01-24T11:24:30Z,2022-01-24T11:24:20Z,9s
NQH2,Short,0.25,1,14095.75,14085.25,-10.5,,-4.39,-205.61,6352.620000000011,2022-01-24T11:25:15Z,2022-01-24T11:24:55Z,19s
NQH2,Short,0.25,1,14083.25,14086.5,3.25,,-4.39,69.39,6422.010000000011,2022-01-24T11:26:07Z,2022-01-24T11:25:34Z,33s
NQH2,Short,0.25,1,14086.5,14066.25,-20.25,,-4.39,-400.61,6021.4000000000115,2022-01-24T11:27:09Z,2022-01-24T11:26:37Z,32s
NQH2,Short,0.25,1,14105.25,14111,5.75,,-4.39,119.39,6140.790000000012,2022-01-24T11:29:24Z,2022-01-24T11:28:49Z,34s
NQH2,Short,0.25,1,14095.25,14086,-9.25,,-4.39,-180.61,5960.180000000012,2022-01-24T11:30:04Z,2022-01-24T11:29:46Z,18s
NQH2,Short,0.25,1,14107.5,14097.5,-10,,-4.39,-195.61,5764.570000000012,2022-01-24T11:31:17Z,2022-01-24T11:31:08Z,8s
NQH2,Short,0.25,1,14120.5,14100.25,-20.25,,-4.39,-400.61,5363.960000000013,2022-01-24T11:31:29Z,2022-01-24T11:31:24Z,5s
NQH2,Long,0.25,1,14130.75,14110,-20.75,,-4.39,-410.61,4953.350000000013,2022-01-24T11:31:35Z,2022-01-24T11:31:53Z,17s
NQH2,Long,0.25,1,14135.5,14145.25,9.75,,-4.39,199.39,5152.740000000013,2022-01-24T11:32:19Z,2022-01-24T11:33:09Z,50s
NQH2,Short,0.25,1,14131.25,14131.25,0,,-4.39,4.39,5157.130000000014,2022-01-24T11:34:06Z,2022-01-24T11:33:29Z,36s
NQH2,Short,0.25,1,14129.25,14127.5,-1.75,,-4.39,-30.61,5126.520000000014,2022-01-24T11:34:52Z,2022-01-24T11:34:14Z,38s
NQH2,Short,0.25,1,14099,14102.5,3.5,,-4.39,74.39,5200.910000000014,2022-01-24T11:35:43Z,2022-01-24T11:35:12Z,31s
NQH2,Long,0.25,1,14142.5,14121.5,-21,,-4.39,-415.61,4785.300000000015,2022-01-24T11:36:11Z,2022-01-24T11:36:44Z,32s
NQH2,Long,0.25,1,14143.75,14145.75,2,,-4.39,44.39,4829.690000000015,2022-01-24T11:37:06Z,2022-01-24T11:37:30Z,23s
NQH2,Short,0.25,1,14133.5,14137.75,4.25,,-4.39,89.39,4919.080000000015,2022-01-24T11:39:07Z,2022-01-24T11:38:33Z,33s
NQH2,Short,0.25,1,14083,14111.75,28.75,,-4.39,579.39,5498.470000000016,2022-01-24T11:40:43Z,2022-01-24T11:39:29Z,1m14s
NQH2,Long,0.25,1,14079.25,14098.5,19.25,,-4.39,389.39,5887.860000000016,2022-01-24T11:40:53Z,2022-01-24T11:41:10Z,16s
NQH2,Long,0.25,1,14084.25,14076.25,-8,,-4.39,-155.61,5732.250000000016,2022-01-24T11:41:44Z,2022-01-24T11:41:55Z,11s
NQH2,Long,0.25,1,14116,14113.25,-2.75,,-4.39,-50.61,5681.640000000017,2022-01-24T11:43:39Z,2022-01-24T11:43:55Z,15s
NQH2,Long,0.25,1,14128.75,14129.25,0.5,,-4.39,14.39,5696.030000000017,2022-01-24T11:44:06Z,2022-01-24T11:44:30Z,23s
NQH2,Short,0.25,1,14134.25,14138.5,4.25,,-4.39,89.39,5785.420000000017,2022-01-24T11:45:16Z,2022-01-24T11:44:45Z,30s
NQH2,Short,0.25,1,14102.75,14082,-20.75,,-4.39,-410.61,5374.810000000018,2022-01-24T11:46:17Z,2022-01-24T11:46:11Z,6s
NQH2,Short,0.25,1,14034,14048.5,14.5,,-4.39,294.39,5669.200000000018,2022-01-24T11:48:52Z,2022-01-24T11:48:29Z,22s
NQH2,Long,0.25,1,14028.75,14028.75,0,,-4.39,4.39,5673.590000000018,2022-01-24T11:49:03Z,2022-01-24T11:49:06Z,2s
NQH2,Long,0.25,1,14035.25,14025.25,-10,,-4.39,-195.61,5477.980000000019,2022-01-24T11:49:16Z,2022-01-24T11:49:19Z,2s
NQH2,Long,0.25,1,14037,14036.75,-0.25,,-4.39,-0.6100000000000003,5477.370000000019,2022-01-24T11:49:24Z,2022-01-24T11:49:36Z,12s
NQH2,Long,0.25,1,14046,14036,-10,,-4.39,-195.61,5281.760000000019,2022-01-24T11:49:45Z,2022-01-24T11:50:06Z,20s
NQH2,Long,0.25,1,14052.75,14051.25,-1.5,,-4.39,-25.61,5256.15000000002,2022-01-24T11:50:15Z,2022-01-24T11:50:33Z,17s
NQH2,Long,0.25,1,14044.5,14044.25,-0.25,,-4.39,-0.6100000000000003,5255.54000000002,2022-01-24T11:50:40Z,2022-01-24T11:50:47Z,6s
NQH2,Long,0.25,1,14051.75,14041.5,-10.25,,-4.39,-200.61,5054.93000000002,2022-01-24T11:50:59Z,2022-01-24T11:51:04Z,4s
NQH2,Short,0.25,1,14041.25,14041.25,0,,-4.39,4.39,5059.320000000021,2022-01-24T11:51:16Z,2022-01-24T11:51:10Z,5s
NQH2,Short,0.25,1,14033,14022.25,-10.75,,-4.39,-210.61,4848.710000000021,2022-01-24T11:51:35Z,2022-01-24T11:51:31Z,4s
NQH2,Long,0.25,1,14036.75,14042.25,5.5,,-4.39,114.39,4963.100000000021,2022-01-24T11:51:37Z,2022-01-24T11:51:58Z,21s
NQH2,Long,0.25,1,14056.5,14056.5,0,,-4.39,4.39,4967.490000000022,2022-01-24T11:52:28Z,2022-01-24T11:52:35Z,7s
NQH2,Long,0.25,1,14061,14061,0,,-4.39,4.39,4971.880000000022,2022-01-24T11:52:46Z,2022-01-24T11:53:31Z,45s
NQH2,Long,0.25,1,14079.75,14094.5,14.75,,-4.39,299.39,5271.270000000022,2022-01-24T11:53:38Z,2022-01-24T11:53:50Z,12s
NQH2,Short,0.25,1,14109.75,14106,-3.75,,-4.39,-70.61,5200.660000000023,2022-01-24T11:54:15Z,2022-01-24T11:54:07Z,8s
NQH2,Short,0.25,1,14123.25,14103.25,-20,,-4.39,-395.61,4805.050000000023,2022-01-24T11:54:37Z,2022-01-24T11:54:22Z,15s
NQH2,Long,0.25,1,14129.75,14129.75,0,,-4.39,4.39,4809.440000000023,2022-01-24T11:54:50Z,2022-01-24T11:55:04Z,13s
NQH2,Short,0.25,1,14132.5,14132.5,0,,-4.39,4.39,4813.830000000024,2022-01-24T11:55:39Z,2022-01-24T11:55:08Z,31s
NQH2,Short,0.25,1,14123,14126.5,3.5,,-4.39,74.39,4888.220000000024,2022-01-24T11:55:56Z,2022-01-24T11:55:42Z,14s
NQH2,Short,0.25,1,14103.5,14110,6.5,,-4.39,134.39,5022.610000000024,2022-01-24T11:56:27Z,2022-01-24T11:56:09Z,17s
NQH2,Short,0.25,1,14100.75,14097.75,-3,,-4.39,-55.61,4967.000000000025,2022-01-24T11:56:48Z,2022-01-24T11:56:31Z,16s
NQH2,Short,0.25,1,14103.25,14104.25,1,,-4.39,24.39,4991.390000000025,2022-01-24T11:57:07Z,2022-01-24T11:57:01Z,5s
NQH2,Long,0.25,1,14116.25,14134.5,18.25,,-4.39,369.39,5360.780000000025,2022-01-24T11:57:13Z,2022-01-24T11:57:29Z,15s
NQH2,Long,0.25,1,14142.5,14132.75,-9.75,,-4.39,-190.61,5170.1700000000255,2022-01-24T11:57:43Z,2022-01-24T11:57:52Z,8s
NQH2,Short,0.25,1,14108.25,14120,11.75,,-4.39,239.39,5409.560000000026,2022-01-24T11:58:43Z,2022-01-24T11:58:15Z,28s
NQH2,Short,0.25,1,14088.5,14102.25,13.75,,-4.39,279.39,5688.950000000026,2022-01-24T11:59:04Z,2022-01-24T11:58:49Z,15s
NQH2,Long,0.25,1,14021,14030.5,9.5,,-4.39,194.39,5883.3400000000265,2022-01-24T12:06:05Z,2022-01-24T12:06:20Z,15s
NQH2,Long,0.25,1,14045,14041.25,-3.75,,-4.39,-70.61,5812.730000000027,2022-01-24T12:06:31Z,2022-01-24T12:06:35Z,4s
NQH2,Short,0.25,1,14037.25,14043.75,6.5,,-4.39,134.39,5947.120000000027,2022-01-24T12:07:06Z,2022-01-24T12:06:51Z,15s
NQH2,Short,0.25,1,14024.25,14036.25,12,,-4.39,244.39,6191.5100000000275,2022-01-24T12:08:03Z,2022-01-24T12:07:16Z,47s
NQH2,Long,0.25,1,14033.5,14026.75,-6.75,,-4.39,-130.61,6060.900000000028,2022-01-24T12:08:12Z,2022-01-24T12:08:19Z,6s
NQH2,Short,0.25,1,14029.25,14028.25,-1,,-4.39,-15.61,6045.290000000028,2022-01-24T12:08:50Z,2022-01-24T12:08:24Z,25s
NQH2,Long,0.25,1,14048.25,14038.25,-10,,-4.39,-195.61,5849.6800000000285,2022-01-24T12:08:57Z,2022-01-24T12:09:12Z,14s
NQH2,Short,0.25,1,14022.5,14029.75,7.25,,-4.39,149.39,5999.070000000029,2022-01-24T12:10:04Z,2022-01-24T12:09:24Z,39s
NQH2,Short,0.25,1,13995.75,14016.25,20.5,,-4.39,414.39,6413.460000000029,2022-01-24T12:10:46Z,2022-01-24T12:10:37Z,8s
NQH2,Long,0.25,1,14005.75,13996,-9.75,,-4.39,-190.61,6222.8500000000295,2022-01-24T12:11:03Z,2022-01-24T12:11:21Z,18s
NQH2,Short,0.25,1,14014.5,13997.25,-17.25,,-4.39,-340.61,5882.24000000003,2022-01-24T12:12:40Z,2022-01-24T12:12:24Z,15s
NQH2,Long,0.25,1,14020.75,14020.75,0,,-4.39,4.39,5886.63000000003,2022-01-24T12:12:43Z,2022-01-24T12:13:02Z,18s
NQH2,Short,0.25,1,14019,14019,0,,-4.39,4.39,5891.02000000003,2022-01-24T12:13:17Z,2022-01-24T12:13:05Z,12s
NQH2,Long,0.25,1,14008,14014.25,6.25,,-4.39,129.39,6020.410000000031,2022-01-24T12:13:33Z,2022-01-24T12:14:11Z,37s
NQH2,Long,0.25,1,14020.5,14015.25,-5.25,,-4.39,-100.61,5919.800000000031,2022-01-24T12:15:05Z,2022-01-24T12:15:39Z,34s
NQH2,Long,0.25,1,14027.75,14018.25,-9.5,,-4.39,-185.61,5734.190000000031,2022-01-24T12:16:07Z,2022-01-24T12:16:19Z,12s
NQH2,Short,0.25,1,14026,14026.75,0.75,,-4.39,19.39,5753.580000000032,2022-01-24T12:16:56Z,2022-01-24T12:16:24Z,31s
NQH2,Long,0.25,1,14037.75,14046.75,9,,-4.39,184.39,5937.970000000032,2022-01-24T12:17:01Z,2022-01-24T12:17:13Z,12s
NQH2,Short,0.25,1,14022,14022,0,,-4.39,4.39,5942.360000000032,2022-01-24T12:18:04Z,2022-01-24T12:17:28Z,36s
NQH2,Short,0.25,1,14010,14009.5,-0.5,,-4.39,-5.61,5936.750000000033,2022-01-24T12:18:55Z,2022-01-24T12:18:13Z,41s
NQH2,Short,0.25,1,14015,14007.25,-7.75,,-4.39,-150.61,5786.140000000033,2022-01-24T12:20:19Z,2022-01-24T12:19:30Z,48s
NQH2,Short,0.25,1,14031,14025.5,-5.5,,-4.39,-105.61,5680.530000000033,2022-01-24T12:21:15Z,2022-01-24T12:21:07Z,7s
NQH2,Short,0.25,1,14043.5,14031.75,-11.75,,-4.39,-230.61,5449.920000000034,2022-01-24T12:22:33Z,2022-01-24T12:22:01Z,31s
NQH2,Short,0.25,1,13981.5,14053.5,72,,-4.39,1444.39,6894.310000000034,2022-01-24T12:25:25Z,2022-01-24T12:22:38Z,2m46s
NQH2,Long,0.25,1,13955.75,13928,-27.75,,-4.39,-550.61,6343.700000000034,2022-01-24T12:38:35Z,2022-01-24T12:41:14Z,2m39s
NQH2,Long,0.25,1,13864,13881.75,17.75,,-4.39,359.39,6703.090000000035,2022-01-24T12:52:24Z,2022-01-24T12:53:17Z,52s
NQH2,Short,0.25,1,13901.75,13903,1.25,,-4.39,29.39,6732.480000000035,2022-01-24T12:57:24Z,2022-01-24T12:56:16Z,1m7s
NQH2,Short,0.25,1,13921,13901,-20,,-4.39,-395.61,6336.870000000035,2022-01-24T12:59:11Z,2022-01-24T12:58:50Z,20s
NQH2,Short,0.25,1,13910.25,13917.25,7,,-4.39,144.39,6481.260000000036,2022-01-24T13:01:38Z,2022-01-24T13:00:11Z,1m27s
NQH2,Short,0.25,1,13900.75,13905.25,4.5,,-4.39,94.39,6575.650000000036,2022-01-24T13:02:07Z,2022-01-24T13:01:45Z,21s
NQH2,Long,0.25,1,13877.5,13857.5,-20,,-4.39,-395.61,6180.040000000036,2022-01-24T13:07:07Z,2022-01-24T13:08:10Z,1m3s
NQH2,Long,0.25,1,13821,13821.25,0.25,,-4.39,9.39,6189.430000000037,2022-01-24T13:09:41Z,2022-01-24T13:10:47Z,1m6s
NQH2,Long,0.25,1,13835.5,13820.75,-14.75,,-4.39,-290.61,5898.820000000037,2022-01-24T13:11:09Z,2022-01-24T13:11:42Z,33s
NQH2,Short,0.25,1,13789.25,13820,30.75,,-4.39,619.39,6518.210000000037,2022-01-24T13:12:53Z,2022-01-24T13:11:45Z,1m7s
NQH2,Long,0.25,1,13779.75,13759.25,-20.5,,-4.39,-405.61,6112.600000000038,2022-01-24T13:14:42Z,2022-01-24T13:15:32Z,49s
NQH2,Short,0.25,1,13747.25,13759.25,12,,-4.39,244.39,6356.990000000038,2022-01-24T13:16:36Z,2022-01-24T13:15:34Z,1m1s
NQH2,Short,0.25,1,13734.5,13712.75,-21.75,,-4.39,-430.61,5926.380000000038,2022-01-24T13:18:07Z,2022-01-24T13:17:42Z,25s
NQH2,Long,0.25,1,13724.75,13724.25,-0.5,,-4.39,-5.61,5920.770000000039,2022-01-24T13:18:56Z,2022-01-24T13:20:01Z,1m4s
NQH2,Long,0.25,1,13733.5,13798.75,65.25,,-4.39,1309.39,7230.160000000039,2022-01-24T13:20:07Z,2022-01-24T13:22:09Z,2m1s
NQH2,Long,0.25,1,13863,13869.25,6.25,,-4.39,129.39,7359.550000000039,2022-01-24T13:46:03Z,2022-01-24T13:46:34Z,31s
NQH2,Short,0.25,1,14003.25,13983.25,-20,,-4.39,-395.61,6963.94000000004,2022-01-24T14:07:14Z,2022-01-24T14:06:58Z,16s
NQH2,Short,0.25,1,14011.5,13991,-20.5,,-4.39,-405.61,6558.33000000004,2022-01-24T14:07:51Z,2022-01-24T14:07:35Z,15s
NQH2,Long,0.25,1,14035.5,14020.5,-15,,-4.39,-295.61,6262.72000000004,2022-01-24T14:08:28Z,2022-01-24T14:09:11Z,43s
NQH2,Short,0.25,1,14037,14016.75,-20.25,,-4.39,-400.61,5862.110000000041,2022-01-24T14:10:45Z,2022-01-24T14:09:20Z,1m25s
NQH2,Short,0.25,1,14034.5,14014.25,-20.25,,-4.39,-400.61,5461.500000000041,2022-01-24T14:13:33Z,2022-01-24T14:11:04Z,2m28s
NQH2,Short,0.25,1,14073,14042.75,-30.25,,-4.39,-600.61,4860.890000000041,2022-01-24T14:16:21Z,2022-01-24T14:15:17Z,1m4s
NQH2,Long,0.25,1,14071.25,14070.5,-0.75,,-4.39,-10.61,4850.280000000042,2022-01-24T14:16:22Z,2022-01-24T14:18:08Z,1m45s
NQH2,Short,0.25,1,14095.25,14074.75,-20.5,,-4.39,-405.61,4444.670000000042,2022-01-24T14:19:30Z,2022-01-24T14:18:45Z,44s
NQH2,Short,0.25,1,14063.5,14084,20.5,,-4.39,414.39,4859.060000000042,2022-01-24T14:22:58Z,2022-01-24T14:20:33Z,2m25s
NQH2,Short,0.25,1,14020.5,14055,34.5,,-4.39,694.39,5553.450000000043,2022-01-24T14:24:00Z,2022-01-24T14:23:13Z,46s
NQH2,Short,0.25,1,14018.25,14013.75,-4.5,,-4.39,-85.61,5467.840000000043,2022-01-24T14:26:06Z,2022-01-24T14:25:49Z,16s
NQH2,Short,0.25,1,13991,14004,13,,-4.39,264.39,5732.230000000043,2022-01-24T14:27:12Z,2022-01-24T14:26:20Z,52s
NQH2,Short,0.25,1,13974,13972.25,-1.75,,-4.39,-30.61,5701.620000000044,2022-01-24T14:27:43Z,2022-01-24T14:27:39Z,4s
NQH2,Long,0.25,1,13984.75,13986.5,1.75,,-4.39,39.39,5741.010000000044,2022-01-24T14:28:19Z,2022-01-24T14:29:01Z,41s
NQH2,Long,0.25,1,13972.25,13995.5,23.25,,-4.39,469.39,6210.400000000044,2022-01-24T14:30:08Z,2022-01-24T14:31:15Z,1m6s
NQH2,Long,0.25,1,14003,13989.25,-13.75,,-4.39,-270.61,5939.7900000000445,2022-01-24T14:32:03Z,2022-01-24T14:32:15Z,11s
NQH2,Long,0.25,1,13987.5,14039.25,51.75,,-4.39,1039.39,6979.180000000045,2022-01-24T14:32:24Z,2022-01-24T14:33:24Z,59s
NQH2,Short,0.25,1,14020,14019.5,-0.5,,-4.39,-5.61,6973.570000000045,2022-01-24T14:38:11Z,2022-01-24T14:36:13Z,1m58s
NQH2,Short,0.25,1,14056.5,14036.25,-20.25,,-4.39,-400.61,6572.9600000000455,2022-01-24T14:41:32Z,2022-01-24T14:41:18Z,13s
NQH2,Short,0.25,1,14053,14047,-6,,-4.39,-115.61,6457.350000000046,2022-01-24T14:42:39Z,2022-01-24T14:41:54Z,45s
NQH2,Short,0.25,1,14056.25,14041,-15.25,,-4.39,-300.61,6156.740000000046,2022-01-24T14:42:55Z,2022-01-24T14:42:47Z,8s
NQH2,Short,0.25,1,14031,14010.5,-20.5,,-4.39,-405.61,5751.1300000000465,2022-01-24T14:44:43Z,2022-01-24T14:44:25Z,18s
NQH2,Short,0.25,1,14060.25,14028.5,-31.75,,-4.39,-630.61,5120.520000000047,2022-01-24T14:45:30Z,2022-01-24T14:44:56Z,33s
NQH2,Short,0.25,1,14089.25,14077.25,-12,,-4.39,-235.61,4884.910000000047,2022-01-24T14:48:29Z,2022-01-24T14:48:02Z,27s
NQH2,Short,0.25,1,14100.75,14080.75,-20,,-4.39,-395.61,4489.3000000000475,2022-01-24T14:49:12Z,2022-01-24T14:48:52Z,19s
NQH2,Short,0.25,1,14135.75,14124.25,-11.5,,-4.39,-225.61,4263.690000000048,2022-01-24T14:50:23Z,2022-01-24T14:49:58Z,25s
NQH2,Short,0.25,1,14131.75,14116.75,-15,,-4.39,-295.61,3968.0800000000477,2022-01-24T14:52:56Z,2022-01-24T14:52:06Z,49s
NQH2,Short,0.25,1,14142.5,14122,-20.5,,-4.39,-405.61,3562.4700000000475,2022-01-24T14:54:18Z,2022-01-24T14:53:24Z,53s
NQH2,Long,0.25,1,14145,14144.75,-0.25,,-4.39,-0.6100000000000003,3561.8600000000474,2022-01-24T14:54:21Z,2022-01-24T14:55:29Z,1m7s
NQH2,Short,0.25,1,14201,14181,-20,,-4.39,-395.61,3166.2500000000473,2022-01-24T15:01:18Z,2022-01-24T15:01:04Z,13s
NQH2,Short,0.25,1,14217.5,14217.5,0,,-4.39,4.39,3170.640000000047,2022-01-24T15:09:12Z,2022-01-24T15:03:11Z,6m0s
NQH2,Long,0.25,1,14231.75,14217,-14.75,,-4.39,-290.61,2880.030000000047,2022-01-24T15:09:18Z,2022-01-24T15:11:03Z,1m44s
NQH2,Short,0.25,1,14132,14217.5,85.5,,-4.39,1714.39,4594.420000000047,2022-01-24T15:16:47Z,2022-01-24T15:11:08Z,5m38s
NQH2,Short,0.25,1,14068,14114.75,46.75,,-4.39,939.39,5533.810000000048,2022-01-24T15:23:14Z,2022-01-24T15:21:52Z,1m21s
NQH2,Long,0.25,1,14105,14124.5,19.5,,-4.39,394.39,5928.200000000048,2022-01-24T15:30:42Z,2022-01-24T15:30:52Z,10s
